transaction_id,amount_inr,is_fraud,score,decision,reason_codes
txn_3496645,9499.599731445312,0,0.0028625954198473282,APPROVE,purchaser email domain risk signal | aggregate risk feature (V29) elevated | aggregate risk feature (V130) elevated
txn_3565453,5192.0,1,0.20668058455114824,BLOCK,velocity/count signal (C13) elevated | velocity/count signal (C14) elevated | card type (debit/credit) risk signal
txn_3513649,4752.0,0,0.024603836530442035,APPROVE,velocity/count signal (C13) elevated | card1 contributed to risk | time-since-previous-activity signal (D2) unusual
txn_3559831,16338.959838867188,0,0.20668058455114824,BLOCK,transaction amount unusual for this profile | id_01 contributed to risk | card type (debit/credit) risk signal
txn_3543510,4312.0,1,0.07626076260762607,REVIEW,velocity/count signal (C13) elevated | aggregate risk feature (V294) elevated | aggregate risk feature (V70) elevated
txn_3545951,4025.2080993652344,0,0.008030488634816932,APPROVE,aggregate risk feature (V294) elevated | aggregate risk feature (V67) elevated | velocity/count signal (C13) elevated
txn_3572727,2640.0,0,0.004474861805738351,APPROVE,velocity/count signal (C8) elevated | id_02 contributed to risk | card1 contributed to risk
txn_3508570,1933.3599395751953,0,0.0028625954198473282,APPROVE,time-since-previous-activity signal (D2) unusual | purchaser email domain risk signal | card5 contributed to risk
txn_3534153,5187.600067138672,0,0.004474861805738351,APPROVE,purchaser email domain risk signal | card5 contributed to risk | time-since-previous-activity signal (D11) unusual
txn_3460088,1082.0479583740234,0,0.01620491374803973,APPROVE,velocity/count signal (C11) elevated | card3 contributed to risk | purchaser email domain risk signal
txn_3498585,18475.599731445312,0,0.008030488634816932,APPROVE,transaction amount unusual for this profile | velocity/count signal (C6) elevated | billing/shipping distance unusual
txn_3502528,23320.0,0,0.004474861805738351,APPROVE,transaction amount unusual for this profile | velocity/count signal (C11) elevated | velocity/count signal (C6) elevated
txn_3553257,26400.0,1,0.004474861805738351,APPROVE,transaction amount unusual for this profile | velocity/count signal (C14) elevated | velocity/count signal (C13) elevated
txn_3523981,10296.0,0,0.0028625954198473282,APPROVE,time-since-previous-activity signal (D10) unusual | billing address risk signal | card5 contributed to risk
txn_3554098,1265.9679718017578,1,0.926605504587156,BLOCK,aggregate risk feature (V258) elevated | velocity/count signal (C14) elevated | velocity/count signal (C13) elevated
txn_3511865,5099.600067138672,0,0.0028625954198473282,APPROVE,purchaser email domain risk signal | velocity/count signal (C1) elevated | velocity/count signal (C11) elevated
txn_3513314,2283.600067138672,0,0.0028625954198473282,APPROVE,velocity/count signal (C1) elevated | card type (debit/credit) risk signal | card3 contributed to risk
txn_3518246,5247.9681396484375,1,0.8557692307692307,BLOCK,velocity/count signal (C1) elevated | aggregate risk feature (V258) elevated | id_01 contributed to risk
txn_3476486,15048.0,1,0.008030488634816932,APPROVE,transaction amount unusual for this profile | aggregate risk feature (V294) elevated | identity match flag (M3) inconsistent
txn_3563733,930.599983215332,0,0.008030488634816932,APPROVE,card type (debit/credit) risk signal | id_05 contributed to risk | velocity/count signal (C13) elevated
txn_3476156,3163.600067138672,0,0.0028625954198473282,APPROVE,aggregate risk feature (V294) elevated | velocity/count signal (C1) elevated | purchaser email domain risk signal
txn_3531793,6600.0,0,0.0028625954198473282,APPROVE,velocity/count signal (C13) elevated | aggregate risk feature (V67) elevated | aggregate risk feature (V62) elevated
txn_3547011,443.6079902648926,0,0.06026785714285715,APPROVE,aggregate risk feature (V258) elevated | velocity/count signal (C1) elevated | card type (debit/credit) risk signal
txn_3516596,15400.0,1,0.37628865979381443,BLOCK,velocity/count signal (C1) elevated | velocity/count signal (C8) elevated | transaction amount unusual for this profile
txn_3556504,27715.60107421875,0,0.04038461538461539,APPROVE,time-since-previous-activity signal (D2) unusual | velocity/count signal (C13) elevated | card type (debit/credit) risk signal
txn_3546602,2200.0,1,0.004474861805738351,APPROVE,recipient email domain risk signal | velocity/count signal (C8) elevated | id_02 contributed to risk
txn_3553613,7656.0,0,0.11591962905718702,REVIEW,velocity/count signal (C13) elevated | aggregate risk feature (V294) elevated | time-since-previous-activity signal (D2) unusual
txn_3562106,8800.0,0,0.0028625954198473282,APPROVE,aggregate risk feature (V294) elevated | aggregate risk feature (V312) elevated | velocity/count signal (C1) elevated
txn_3491188,3432.0,0,0.11591962905718702,REVIEW,aggregate risk feature (V294) elevated | velocity/count signal (C13) elevated | aggregate risk feature (V67) elevated
txn_3573011,58432.0,1,0.07626076260762607,REVIEW,transaction amount unusual for this profile | velocity/count signal (C13) elevated | aggregate risk feature (V131) elevated
txn_3568855,2816.0,0,0.04038461538461539,APPROVE,velocity/count signal (C6) elevated | aggregate risk feature (V294) elevated | aggregate risk feature (V62) elevated
txn_3473643,11484.0,0,0.004826060727930827,APPROVE,velocity/count signal (C13) elevated | transaction amount unusual for this profile | time-since-previous-activity signal (D4) unusual
txn_3473240,4312.0,1,0.024603836530442035,APPROVE,time-since-previous-activity signal (D2) unusual | time-since-previous-activity signal (D15) unusual | aggregate risk feature (V281) elevated
txn_3529720,5099.600067138672,0,0.0032074126870990736,APPROVE,card1 contributed to risk | velocity/count signal (C1) elevated | velocity/count signal (C11) elevated
txn_3541013,2023.3840026855469,1,0.8557692307692307,BLOCK,velocity/count signal (C14) elevated | velocity/count signal (C1) elevated | velocity/count signal (C13) elevated
txn_3538047,10296.0,0,0.004474861805738351,APPROVE,card type (debit/credit) risk signal | aggregate risk feature (V70) elevated | transaction amount unusual for this profile
txn_3558684,7552.687683105469,1,0.024603836530442035,APPROVE,aggregate risk feature (V258) elevated | velocity/count signal (C13) elevated | velocity/count signal (C11) elevated
txn_3483180,5099.600067138672,0,0.036511156186612576,APPROVE,aggregate risk feature (V311) elevated | billing address risk signal | time-since-previous-activity signal (D11) unusual
txn_3502950,14688.783935546875,1,0.926605504587156,BLOCK,device fingerprint risk signal | velocity/count signal (C1) elevated | velocity/count signal (C13) elevated
txn_3543057,11686.1357421875,1,0.78,BLOCK,velocity/count signal (C1) elevated | id_02 contributed to risk | recipient email domain risk signal
txn_3569954,844.0079650878906,1,0.926605504587156,BLOCK,velocity/count signal (C1) elevated | aggregate risk feature (V258) elevated | velocity/count signal (C13) elevated
txn_3471814,19888.0,0,0.0028625954198473282,APPROVE,transaction amount unusual for this profile | aggregate risk feature (V70) elevated | identity match flag (M3) inconsistent
txn_3513756,1947.7039489746094,1,0.06026785714285715,APPROVE,card type (debit/credit) risk signal | velocity/count signal (C13) elevated | recipient email domain risk signal
txn_3527932,5192.0,1,0.37628865979381443,BLOCK,velocity/count signal (C13) elevated | card type (debit/credit) risk signal | card5 contributed to risk
txn_3476828,5099.600067138672,0,0.0028625954198473282,APPROVE,card type (debit/credit) risk signal | velocity/count signal (C2) elevated | card5 contributed to risk
txn_3518401,8800.0,0,0.0015037593984962407,APPROVE,card1 contributed to risk | recipient email domain risk signal | velocity/count signal (C13) elevated
txn_3573349,11704.0,0,0.005319148936170213,APPROVE,card2 contributed to risk | transaction amount unusual for this profile | aggregate risk feature (V70) elevated
txn_3544946,10296.0,1,0.11591962905718702,REVIEW,aggregate risk feature (V294) elevated | velocity/count signal (C1) elevated | time-since-previous-activity signal (D2) unusual
txn_3529487,3163.600067138672,0,0.004474861805738351,APPROVE,card2 contributed to risk | card1 contributed to risk | aggregate risk feature (V70) elevated
txn_3563819,2371.600067138672,0,0.004474861805738351,APPROVE,velocity/count signal (C13) elevated | billing address risk signal | billing/shipping distance unusual
txn_3536470,4219.600067138672,0,0.0032074126870990736,APPROVE,aggregate risk feature (V311) elevated | time-since-previous-activity signal (D2) unusual | velocity/count signal (C11) elevated
txn_3518382,3830.4639892578125,0,0.0028625954198473282,APPROVE,velocity/count signal (C13) elevated | time-since-previous-activity signal (D14) unusual | id_20 contributed to risk
txn_3461187,4219.600067138672,0,0.0032074126870990736,APPROVE,velocity/count signal (C13) elevated | aggregate risk feature (V70) elevated | card1 contributed to risk
txn_3488182,6115.119812011719,0,0.0028625954198473282,APPROVE,purchaser email domain risk signal | aggregate risk feature (V87) elevated | identity match flag (M6) inconsistent
txn_3549946,2552.0,0,0.024603836530442035,APPROVE,aggregate risk feature (V294) elevated | card type (debit/credit) risk signal | card5 contributed to risk
txn_3522509,87472.0,1,0.04038461538461539,APPROVE,transaction amount unusual for this profile | velocity/count signal (C14) elevated | velocity/count signal (C13) elevated
txn_3472818,11435.599731445312,0,0.024603836530442035,APPROVE,aggregate risk feature (V13) elevated | aggregate risk feature (V294) elevated | card1 contributed to risk
txn_3477966,2552.0,0,0.14136125654450263,REVIEW,velocity/count signal (C13) elevated | velocity/count signal (C14) elevated | identity match flag (M5) inconsistent
txn_3535905,20325.360107421875,0,0.004474861805738351,APPROVE,transaction amount unusual for this profile | aggregate risk feature (V294) elevated | card2 contributed to risk
txn_3502030,19888.0,1,0.11591962905718702,REVIEW,card2 contributed to risk | card1 contributed to risk | aggregate risk feature (V320) elevated
txn_3520371,6776.0,1,0.023761031907671416,APPROVE,velocity/count signal (C14) elevated | velocity/count signal (C13) elevated | card2 contributed to risk
txn_3469221,6470.639892578125,1,0.6266666666666667,BLOCK,velocity/count signal (C14) elevated | velocity/count signal (C13) elevated | aggregate risk feature (V258) elevated
txn_3555783,15048.0,0,0.17045454545454544,REVIEW,velocity/count signal (C13) elevated | velocity/count signal (C14) elevated | transaction amount unusual for this profile
txn_3527291,3520.0,0,0.022616136919315404,APPROVE,aggregate risk feature (V258) elevated | aggregate risk feature (V256) elevated | screen resolution risk signal
txn_3514316,18475.599731445312,0,0.0032074126870990736,APPROVE,transaction amount unusual for this profile | velocity/count signal (C2) elevated | card5 contributed to risk
txn_3551224,2552.0,0,0.004826060727930827,APPROVE,velocity/count signal (C13) elevated | identity match flag (M5) inconsistent | aggregate risk feature (V70) elevated
txn_3515651,3432.0,0,0.008030488634816932,APPROVE,card1 contributed to risk | velocity/count signal (C6) elevated | billing address risk signal
txn_3468126,9416.0,1,0.022616136919315404,APPROVE,velocity/count signal (C6) elevated | velocity/count signal (C2) elevated | purchaser email domain risk signal
txn_3531424,5128.904083251953,0,0.0028625954198473282,APPROVE,dist2 contributed to risk | card type (debit/credit) risk signal | time-since-previous-activity signal (D8) unusual
txn_3475602,9196.0,0,0.04038461538461539,APPROVE,aggregate risk feature (V294) elevated | velocity/count signal (C13) elevated | card2 contributed to risk
txn_3565352,13200.0,0,0.024603836530442035,APPROVE,velocity/count signal (C14) elevated | velocity/count signal (C13) elevated | transaction amount unusual for this profile
txn_3494203,6600.0,1,0.04038461538461539,APPROVE,velocity/count signal (C13) elevated | velocity/count signal (C14) elevated | purchaser email domain risk signal
txn_3562777,3432.0,0,0.005319148936170213,APPROVE,velocity/count signal (C13) elevated | purchaser email domain risk signal | identity match flag (M5) inconsistent
txn_3487545,30870.83935546875,1,0.9024390243902439,BLOCK,aggregate risk feature (V258) elevated | aggregate risk feature (V189) elevated | id_09 contributed to risk
txn_3577086,2552.0,0,0.022616136919315404,APPROVE,aggregate risk feature (V320) elevated | card5 contributed to risk | card2 contributed to risk
txn_3535728,18744.0,0,0.004826060727930827,APPROVE,card1 contributed to risk | velocity/count signal (C6) elevated | transaction amount unusual for this profile
txn_3497670,37400.0,1,0.14136125654450263,REVIEW,transaction amount unusual for this profile | card type (debit/credit) risk signal | card network risk signal
txn_3556066,19888.0,0,0.11591962905718702,REVIEW,aggregate risk feature (V294) elevated | transaction amount unusual for this profile | aggregate risk feature (V313) elevated
txn_3485016,2304.8079986572266,1,0.024603836530442035,APPROVE,aggregate risk feature (V258) elevated | card type (debit/credit) risk signal | velocity/count signal (C13) elevated
txn_3553230,4312.0,0,0.004826060727930827,APPROVE,aggregate risk feature (V294) elevated | billing address risk signal | velocity/count signal (C2) elevated
txn_3558690,5192.0,0,0.004826060727930827,APPROVE,aggregate risk feature (V294) elevated | purchaser email domain risk signal | identity match flag (M3) inconsistent
txn_3545446,1755.6000671386719,0,0.0028625954198473282,APPROVE,velocity/count signal (C13) elevated | card1 contributed to risk | purchaser email domain risk signal
txn_3577235,4796.0,0,0.008030488634816932,APPROVE,velocity/count signal (C13) elevated | aggregate risk feature (V70) elevated | purchaser email domain risk signal
txn_3560006,4796.0,0,0.004826060727930827,APPROVE,velocity/count signal (C13) elevated | aggregate risk feature (V70) elevated | card2 contributed to risk
txn_3473024,4400.0,0,0.008030488634816932,APPROVE,velocity/count signal (C13) elevated | purchaser email domain risk signal | aggregate risk feature (V70) elevated
txn_3530190,2552.0,0,0.0028625954198473282,APPROVE,aggregate risk feature (V70) elevated | time-since-previous-activity signal (D1) unusual | purchaser email domain risk signal
txn_3547792,15048.0,1,0.2807017543859649,BLOCK,time-since-previous-activity signal (D2) unusual | velocity/count signal (C13) elevated | transaction amount unusual for this profile
txn_3537581,4752.0,0,0.008030488634816932,APPROVE,aggregate risk feature (V294) elevated | velocity/count signal (C9) elevated | time-since-previous-activity signal (D10) unusual
txn_3496786,10296.0,0,0.008030488634816932,APPROVE,billing address risk signal | purchaser email domain risk signal | card5 contributed to risk
txn_3508269,10296.0,0,0.004474861805738351,APPROVE,billing/shipping distance unusual | aggregate risk feature (V70) elevated | identity match flag (M4) inconsistent
txn_3520433,10296.0,0,0.0028625954198473282,APPROVE,card2 contributed to risk | aggregate risk feature (V70) elevated | identity match flag (M5) inconsistent
txn_3560297,24640.0,0,0.022616136919315404,APPROVE,transaction amount unusual for this profile | velocity/count signal (C13) elevated | time-since-previous-activity signal (D4) unusual
txn_3542472,4679.840026855469,1,0.8557692307692307,BLOCK,aggregate risk feature (V258) elevated | velocity/count signal (C14) elevated | velocity/count signal (C13) elevated
txn_3500736,3051.399932861328,0,0.004826060727930827,APPROVE,velocity/count signal (C13) elevated | id_20 contributed to risk | recipient email domain risk signal
txn_3488392,30870.83935546875,1,0.926605504587156,BLOCK,velocity/count signal (C1) elevated | aggregate risk feature (V258) elevated | browser risk signal
txn_3567429,6665.3836669921875,0,0.008030488634816932,APPROVE,card type (debit/credit) risk signal | velocity/count signal (C13) elevated | card2 contributed to risk
txn_3541443,19888.0,0,0.022616136919315404,APPROVE,transaction amount unusual for this profile | identity match flag (M5) inconsistent | identity match flag (M6) inconsistent
txn_3535948,2552.0,0,0.0028625954198473282,APPROVE,purchaser email domain risk signal | velocity/count signal (C13) elevated | aggregate risk feature (V70) elevated
txn_3512848,2991.8240966796875,1,0.5648148148148149,BLOCK,velocity/count signal (C1) elevated | time-since-previous-activity signal (D14) unusual | aggregate risk feature (V258) elevated
txn_3469797,2283.600067138672,0,0.005319148936170213,APPROVE,card1 contributed to risk | billing address risk signal | card2 contributed to risk
txn_3567361,5099.600067138672,0,0.004826060727930827,APPROVE,card1 contributed to risk | velocity/count signal (C1) elevated | purchaser email domain risk signal
txn_3518459,5247.9681396484375,1,0.5648148148148149,BLOCK,velocity/count signal (C1) elevated | velocity/count signal (C14) elevated | velocity/count signal (C13) elevated
txn_3544307,4400.0,0,0.0032074126870990736,APPROVE,purchaser email domain risk signal | velocity/count signal (C13) elevated | product category carries elevated risk
txn_3511342,3163.600067138672,0,0.0028625954198473282,APPROVE,card2 contributed to risk | purchaser email domain risk signal | identity match flag (M6) inconsistent
txn_3524592,9499.599731445312,0,0.014556962025316455,APPROVE,aggregate risk feature (V311) elevated | billing address risk signal | aggregate risk feature (V309) elevated
txn_3561690,5192.0,0,0.0028625954198473282,APPROVE,billing/shipping distance unusual | aggregate risk feature (V70) elevated | identity match flag (M6) inconsistent
txn_3542523,10296.0,0,0.004826060727930827,APPROVE,aggregate risk feature (V311) elevated | identity match flag (M6) inconsistent | time-since-previous-activity signal (D15) unusual
txn_3519818,26400.0,0,0.022616136919315404,APPROVE,transaction amount unusual for this profile | velocity/count signal (C13) elevated | velocity/count signal (C14) elevated
txn_3477962,27940.0,1,0.06026785714285715,APPROVE,velocity/count signal (C13) elevated | velocity/count signal (C14) elevated | transaction amount unusual for this profile
txn_3487200,165435.595703125,0,0.008030488634816932,APPROVE,transaction amount unusual for this profile | purchaser email domain risk signal | velocity/count signal (C13) elevated
txn_3524307,5192.0,0,0.004826060727930827,APPROVE,card1 contributed to risk | aggregate risk feature (V70) elevated | card5 contributed to risk
txn_3473122,17600.0,0,0.036511156186612576,APPROVE,transaction amount unusual for this profile | recipient email domain risk signal | id_01 contributed to risk
txn_3559114,1568.9520416259766,1,0.78,BLOCK,aggregate risk feature (V258) elevated | velocity/count signal (C14) elevated | velocity/count signal (C13) elevated
txn_3461170,5099.600067138672,0,0.0028625954198473282,APPROVE,purchaser email domain risk signal | card5 contributed to risk | billing address risk signal
txn_3488471,2371.600067138672,0,0.0032074126870990736,APPROVE,velocity/count signal (C13) elevated | card5 contributed to risk | billing/shipping distance unusual
txn_3475470,8800.0,1,0.2807017543859649,BLOCK,recipient email domain risk signal | velocity/count signal (C13) elevated | velocity/count signal (C14) elevated
txn_3522555,12135.199462890625,0,0.022616136919315404,APPROVE,velocity/count signal (C13) elevated | velocity/count signal (C11) elevated | card1 contributed to risk
txn_3474576,31851.60107421875,0,0.004826060727930827,APPROVE,transaction amount unusual for this profile | card2 contributed to risk | aggregate risk feature (V5) elevated
txn_3504107,9499.599731445312,1,0.04038461538461539,APPROVE,velocity/count signal (C1) elevated | velocity/count signal (C9) elevated | aggregate risk feature (V70) elevated
txn_3492863,8800.0,1,0.926605504587156,BLOCK,aggregate risk feature (V258) elevated | velocity/count signal (C14) elevated | velocity/count signal (C13) elevated
txn_3525645,8096.0,1,0.06026785714285715,APPROVE,card1 contributed to risk | billing/shipping distance unusual | velocity/count signal (C6) elevated
txn_3493244,10120.0,0,0.0028625954198473282,APPROVE,card1 contributed to risk | velocity/count signal (C1) elevated | card2 contributed to risk
txn_3470646,5979.5997314453125,0,0.0011547344110854503,APPROVE,identity match flag (M6) inconsistent | transaction amount unusual for this profile | purchaser email domain risk signal
txn_3529018,5099.600067138672,0,0.0028625954198473282,APPROVE,billing/shipping distance unusual | velocity/count signal (C9) elevated | card type (debit/credit) risk signal
txn_3573825,18744.0,1,0.07626076260762607,REVIEW,transaction amount unusual for this profile | velocity/count signal (C13) elevated | card5 contributed to risk
txn_3496717,15048.0,1,0.11591962905718702,REVIEW,velocity/count signal (C2) elevated | card1 contributed to risk | purchaser email domain risk signal
txn_3523810,36960.0,0,0.01235657546337158,APPROVE,transaction amount unusual for this profile | aggregate risk feature (V67) elevated | velocity/count signal (C11) elevated
txn_3499641,8536.0,1,0.06521739130434782,APPROVE,time-since-previous-activity signal (D2) unusual | transaction amount unusual for this profile | billing/shipping distance unusual
txn_3540634,3163.600067138672,0,0.0032074126870990736,APPROVE,card2 contributed to risk | card1 contributed to risk | card5 contributed to risk
txn_3481079,4219.600067138672,1,0.0028625954198473282,APPROVE,identity match flag (M6) inconsistent | velocity/count signal (C1) elevated | aggregate risk feature (V310) elevated
txn_3539834,5099.600067138672,0,0.0028625954198473282,APPROVE,velocity/count signal (C6) elevated | card1 contributed to risk | velocity/count signal (C1) elevated
txn_3547840,11000.0,0,0.008547008547008548,APPROVE,aggregate risk feature (V294) elevated | velocity/count signal (C8) elevated | velocity/count signal (C1) elevated
txn_3505057,4674.471954345703,0,0.04038461538461539,APPROVE,id_06 contributed to risk | velocity/count signal (C13) elevated | card type (debit/credit) risk signal
txn_3512621,30800.0,1,0.926605504587156,BLOCK,velocity/count signal (C13) elevated | aggregate risk feature (V149) elevated | transaction amount unusual for this profile
txn_3547578,38808.0,1,0.11591962905718702,REVIEW,card type (debit/credit) risk signal | transaction amount unusual for this profile | card network risk signal
txn_3553299,34866.479248046875,0,0.022616136919315404,APPROVE,transaction amount unusual for this profile | velocity/count signal (C13) elevated | card type (debit/credit) risk signal
txn_3534025,8800.0,0,0.004826060727930827,APPROVE,id_02 contributed to risk | velocity/count signal (C13) elevated | purchaser email domain risk signal
txn_3525915,4840.0,0,0.008030488634816932,APPROVE,aggregate risk feature (V258) elevated | id_02 contributed to risk | aggregate risk feature (V294) elevated
txn_3563106,9499.599731445312,0,0.01620491374803973,APPROVE,transaction amount unusual for this profile | purchaser email domain risk signal | billing/shipping distance unusual
txn_3489974,3163.600067138672,0,0.0028625954198473282,APPROVE,card2 contributed to risk | velocity/count signal (C2) elevated | card5 contributed to risk
txn_3539952,5247.9681396484375,0,0.01620491374803973,APPROVE,aggregate risk feature (V258) elevated | id_20 contributed to risk | id_02 contributed to risk
txn_3535870,1395.8560409545898,1,0.926605504587156,BLOCK,velocity/count signal (C1) elevated | aggregate risk feature (V258) elevated | velocity/count signal (C12) elevated
txn_3497319,8800.0,0,0.0011547344110854503,APPROVE,id_19 contributed to risk | velocity/count signal (C13) elevated | card type (debit/credit) risk signal
txn_3460007,7656.0,0,0.004474861805738351,APPROVE,velocity/count signal (C9) elevated | velocity/count signal (C2) elevated | time-since-previous-activity signal (D2) unusual
txn_3462956,19888.0,1,0.24630541871921183,BLOCK,velocity/count signal (C14) elevated | velocity/count signal (C13) elevated | transaction amount unusual for this profile
txn_3488695,1282.2480087280273,1,0.022616136919315404,APPROVE,device fingerprint risk signal | id_01 contributed to risk | card1 contributed to risk
txn_3482730,19888.0,0,0.022616136919315404,APPROVE,transaction amount unusual for this profile | card2 contributed to risk | purchaser email domain risk signal
txn_3531653,42675.60107421875,0,0.023761031907671416,APPROVE,transaction amount unusual for this profile | card network risk signal | velocity/count signal (C13) elevated
txn_3554922,5187.600067138672,1,0.036511156186612576,APPROVE,billing/shipping distance unusual | card1 contributed to risk | purchaser email domain risk signal
txn_3508563,4717.768005371094,0,0.01235657546337158,APPROVE,velocity/count signal (C13) elevated | velocity/count signal (C11) elevated | aggregate risk feature (V281) elevated
txn_3469630,4312.0,0,0.008030488634816932,APPROVE,velocity/count signal (C13) elevated | card1 contributed to risk | aggregate risk feature (V70) elevated
txn_3559204,5192.0,0,0.0028625954198473282,APPROVE,purchaser email domain risk signal | aggregate risk feature (V83) elevated | aggregate risk feature (V309) elevated
txn_3501382,9943.119812011719,0,0.008030488634816932,APPROVE,card1 contributed to risk | aggregate risk feature (V70) elevated | billing address risk signal
txn_3487112,10296.0,0,0.0028625954198473282,APPROVE,velocity/count signal (C1) elevated | velocity/count signal (C11) elevated | billing address risk signal
txn_3521551,10296.0,0,0.0028625954198473282,APPROVE,aggregate risk feature (V70) elevated | purchaser email domain risk signal | billing/shipping distance unusual
txn_3493366,272267.595703125,0,0.024603836530442035,APPROVE,card type (debit/credit) risk signal | purchaser email domain risk signal | velocity/count signal (C13) elevated
txn_3507117,3432.0,0,0.0028625954198473282,APPROVE,card type (debit/credit) risk signal | card1 contributed to risk | card2 contributed to risk
txn_3510279,5669.927978515625,1,0.8557692307692307,BLOCK,aggregate risk feature (V258) elevated | velocity/count signal (C1) elevated | velocity/count signal (C13) elevated
txn_3574271,4312.0,1,0.26666666666666666,BLOCK,velocity/count signal (C1) elevated | velocity/count signal (C6) elevated | card1 contributed to risk
txn_3573656,800.7119979858398,1,0.37628865979381443,BLOCK,velocity/count signal (C14) elevated | velocity/count signal (C13) elevated | recipient email domain risk signal
txn_3519247,17688.0,0,0.004826060727930827,APPROVE,transaction amount unusual for this profile | aggregate risk feature (V70) elevated | purchaser email domain risk signal
txn_3480371,5099.600067138672,0,0.004826060727930827,APPROVE,velocity/count signal (C11) elevated | time-since-previous-activity signal (D15) unusual | card5 contributed to risk
txn_3507889,5187.600067138672,1,0.004826060727930827,APPROVE,billing country risk signal | velocity/count signal (C13) elevated | card1 contributed to risk
txn_3571210,5192.0,0,0.008030488634816932,APPROVE,billing address risk signal | identity match flag (M3) inconsistent | identity match flag (M6) inconsistent
txn_3487742,10296.0,0,0.01235657546337158,APPROVE,velocity/count signal (C1) elevated | velocity/count signal (C6) elevated | card1 contributed to risk
txn_3555365,38278.240966796875,0,0.008030488634816932,APPROVE,transaction amount unusual for this profile | velocity/count signal (C13) elevated | card1 contributed to risk
txn_3463616,8536.0,0,0.07626076260762607,REVIEW,velocity/count signal (C1) elevated | card1 contributed to risk | purchaser email domain risk signal
txn_3558815,40553.919677734375,0,0.004826060727930827,APPROVE,transaction amount unusual for this profile | aggregate risk feature (V281) elevated | time-since-previous-activity signal (D2) unusual
txn_3480759,5099.600067138672,0,0.004826060727930827,APPROVE,velocity/count signal (C11) elevated | time-since-previous-activity signal (D4) unusual | card5 contributed to risk
txn_3488667,2552.0,0,0.0028625954198473282,APPROVE,card1 contributed to risk | card type (debit/credit) risk signal | purchaser email domain risk signal
txn_3528433,3163.600067138672,0,0.0028625954198473282,APPROVE,card1 contributed to risk | aggregate risk feature (V20) elevated | aggregate risk feature (V70) elevated
txn_3497933,8096.0,0,0.008030488634816932,APPROVE,card2 contributed to risk | card type (debit/credit) risk signal | aggregate risk feature (V70) elevated
txn_3532312,7271.351806640625,0,0.0032074126870990736,APPROVE,velocity/count signal (C13) elevated | time-since-previous-activity signal (D2) unusual | aggregate risk feature (V272) elevated
txn_3477239,3432.0,1,0.07626076260762607,REVIEW,card2 contributed to risk | purchaser email domain risk signal | card1 contributed to risk
txn_3554057,4571.600067138672,0,0.008030488634816932,APPROVE,aggregate risk feature (V294) elevated | identity match flag (M3) inconsistent | time-since-previous-activity signal (D2) unusual
txn_3537469,2537.3919677734375,1,0.926605504587156,BLOCK,velocity/count signal (C1) elevated | aggregate risk feature (V258) elevated | velocity/count signal (C13) elevated
txn_3526679,1980.1760711669922,0,0.004474861805738351,APPROVE,velocity/count signal (C13) elevated | purchaser email domain risk signal | card2 contributed to risk
txn_3535698,29480.0,0,0.005319148936170213,APPROVE,transaction amount unusual for this profile | card network risk signal | card type (debit/credit) risk signal
txn_3498699,7827.5997314453125,0,0.004826060727930827,APPROVE,billing/shipping distance unusual | card5 contributed to risk | transaction amount unusual for this profile
txn_3511888,3432.0,0,0.004826060727930827,APPROVE,velocity/count signal (C13) elevated | aggregate risk feature (V70) elevated | billing/shipping distance unusual
txn_3513670,2137.0799865722656,0,0.008030488634816932,APPROVE,velocity/count signal (C13) elevated | purchaser email domain risk signal | recipient email domain risk signal
txn_3537576,2992.0,0,0.004474861805738351,APPROVE,billing address risk signal | aggregate risk feature (V70) elevated | purchaser email domain risk signal
txn_3536575,12848.0,0,0.022616136919315404,APPROVE,transaction amount unusual for this profile | velocity/count signal (C13) elevated | purchaser email domain risk signal
txn_3575072,1092.871971130371,1,0.926605504587156,BLOCK,velocity/count signal (C1) elevated | aggregate risk feature (V258) elevated | aggregate risk feature (V189) elevated
txn_3577526,22000.0,1,0.37628865979381443,BLOCK,transaction amount unusual for this profile | screen resolution risk signal | operating system risk signal
txn_3513829,52800.0,1,0.999999,BLOCK,velocity/count signal (C13) elevated | aggregate risk feature (V149) elevated | transaction amount unusual for this profile
txn_3515767,7387.5997314453125,0,0.01620491374803973,APPROVE,card2 contributed to risk | velocity/count signal (C13) elevated | purchaser email domain risk signal
txn_3558240,5187.600067138672,0,0.0028625954198473282,APPROVE,purchaser email domain risk signal | aggregate risk feature (V19) elevated | velocity/count signal (C13) elevated
txn_3546032,3163.600067138672,0,0.0028625954198473282,APPROVE,card1 contributed to risk | velocity/count signal (C6) elevated | velocity/count signal (C2) elevated
txn_3468923,15158.879516601562,1,0.24630541871921183,BLOCK,time-since-previous-activity signal (D2) unusual | transaction amount unusual for this profile | card type (debit/credit) risk signal
txn_3517436,10296.0,0,0.004826060727930827,APPROVE,card1 contributed to risk | card5 contributed to risk | billing address risk signal
txn_3460319,9499.599731445312,0,1e-06,APPROVE,card1 contributed to risk | billing address risk signal | identity match flag (M6) inconsistent
txn_3498797,4840.0,1,0.5267857142857142,BLOCK,screen resolution risk signal | operating system risk signal | velocity/count signal (C8) elevated
txn_3557906,8096.0,0,0.04038461538461539,APPROVE,card type (debit/credit) risk signal | time-since-previous-activity signal (D2) unusual | purchaser email domain risk signal
